id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
1168152260135166210,Tu hogar luminoso en Valencia + balcón,533801904,Juan,RASCANYA,TORREFIEL,39.492672206791504,-0.3777714120476146,Entire home/apt,91,1,5,2024-08-10,1.83,9,256,5,
1168170472961926030,Habitación sencilla y cómoda.,579574224,Javier,BENIMACLET,CAMI DE VERA,39.489811691301156,-0.3576464205980301,Private room,,1,1,2024-06-02,0.28,1,0,1,
1168230586795503643,Piso Pintor Maella 1,487998911,Tomáš,CAMINS AL GRAU,LA CREU DEL GRAU,39.462932848886666,-0.3459612619018593,Entire home/apt,,2,6,2024-08-11,1.67,1,0,6,
1168522962353366963,Apartamento entero.,217009750,Rodrigo,JESUS,LA RAIOSA,39.45631036538036,-0.38832957132441337,Entire home/apt,,5,1,2024-08-31,1,4,0,1,
1168601125007396495,Casa Canarias,178009159,Sergii,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.4690102,-0.3295412,Entire home/apt,111,2,9,2024-08-23,2.65,10,182,9,
1168601832022081470,Habitación Doble Alojamiento Turístico Aeropuerto,522957575,Ignacio,L'OLIVERETA,LA FONTSANTA,39.4666058,-0.4078445000000001,Private room,38,1,18,2024-08-30,5.09,12,155,18,
1168626148813064576,Sueños en la playa,580162767,Dirk,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.47447184056738,-0.3262301612318308,Entire home/apt,92,2,9,2024-09-05,2.65,6,167,9,
1168643713913663287,Cozy apartment near Russafa,214087309,David,QUATRE CARRERES,MONT-OLIVET,39.45637,-0.36674,Entire home/apt,65,31,2,2024-09-04,0.80,11,59,2,
1168666313612862120,"瓦伦西亚独立卫浴尊享海景房干净整洁只为有品味的你！
靠近足球场交通方便楼下多家超市三条地铁",580684933,Baohui,ALGIROS,LA CARRASCA,39.47806,-0.35241,Private room,39,2,18,2024-09-01,5.35,5,123,18,
1168670427991541073,"Con encanto, amplio, wifi y terracita",26241496,Guillermo Y Margarita,ALGIROS,LA CARRASCA,39.47856163122466,-0.346760391570156,Entire home/apt,,5,1,2024-08-14,0.83,3,0,1,
1168737809249411182,Ambiente totalmente acogedor,578830677,Karina Del Valle,CAMINS AL GRAU,CAMI FONDO,39.46461789038081,-0.34907374426178367,Private room,50,1,12,2024-08-30,3.79,1,47,12,
1168828168971057824,Apartamento con terraza chil out,580731443,Sandra,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.4656992,-0.3316078,Entire home/apt,90,1,12,2024-09-15,3.75,1,116,12,
1168855887215932535,Habitación  en el centro de Valencia,78083527,Estela,EXTRAMURS,ARRANCAPINS,39.46296,-0.38191,Private room,25,2,20,2024-08-31,6.25,5,124,20,
1168911213508179958,Céntrico apartamento de diseño,23109440,Cristina,L'EIXAMPLE,EL PLA DEL REMEI,39.47060567912512,-0.3665128064880738,Entire home/apt,179,30,6,2024-08-27,1.88,2,121,6,
1168958672180383390,Loft valencia Isla formentera C,505036561,Adriana,QUATRE CARRERES,MALILLA,39.4468036434263,-0.37945143737335585,Entire home/apt,87,1,10,2024-09-15,2.94,32,77,10,
1168997016813721013,Loft Valencia barrio Ayora AG 7A,505036561,Adriana,CAMINS AL GRAU,AIORA,39.46562,-0.34865,Entire home/apt,95,1,8,2024-09-14,4.29,32,53,8,
1169020873947220686,Cómodo Apartamento,152197443,Leila Victoria,POBLATS DE L'OEST,BENIMAMET,39.5002665,-0.4258905,Entire home/apt,220,5,2,2024-06-23,0.65,1,123,2,
1169048378527373144,Habitación doble/baño privado,78083527,Estela,EXTRAMURS,ARRANCAPINS,39.46612,-0.38196,Private room,55,2,19,2024-09-18,5.64,5,137,19,
1169220611858704730,Habitación con baño privado Román,372868464,Luciana Aparecida,QUATRE CARRERES,EN CORTS,39.45800643447025,-0.37025313824415207,Private room,55,1,9,2024-09-15,2.84,15,223,9,
1169391515127370029,Casa Valencia,523318449,Jose,QUATRE CARRERES,EN CORTS,39.45808,-0.36875,Entire home/apt,79,1,20,2024-09-02,6.25,5,67,20,
1169452374591437318,"Habitación en Valencia, España",580873701,Angel,LA SAIDIA,SANT ANTONI,39.48796,-0.37077,Private room,31,4,0,,,1,242,0,
1169532293907500462,Piso Elegante y Céntrico: Tu Refugio en la Ciudad,180114034,David,CIUTAT VELLA,EL PILAR,39.47128,-0.38135,Entire home/apt,110,6,18,2024-09-08,5.29,1,75,18,
1169583218683816655,Apartamento Poeta Mas y Ros,60653667,Dov,ALGIROS,L'AMISTAT,39.4711485,-0.3505438,Entire home/apt,120,3,7,2024-09-06,2.84,2,235,7,
1169599768991987676,Alquilo “habitación” zona playa,580919142,Tania,POBLATS MARITIMS,BETERO,39.469451402444825,-0.33968936651945114,Private room,41,2,10,2024-09-08,3.03,1,81,10,
1169616619952948609,Luxury Vacation Apartment,168405214,Silvestre,CAMINS AL GRAU,PENYA-ROJA,39.45852379999999,-0.3487106,Entire home/apt,300,1,3,2024-07-31,0.95,1,177,3,
1169624672570111938,aloja valencia,580926196,Esther,CAMINS AL GRAU,ALBORS,39.4712526,-0.3543956,Entire home/apt,150,3,3,2024-08-11,1.25,1,71,3,
1170293705550522208,Alojamiento céntrico con encanto y ascensor,525245445,Juliana,BENICALAP,BENICALAP,39.48826,-0.39277,Entire home/apt,73,1,14,2024-08-22,4.08,2,18,14,
1170393643457351060,Wohnung in Strandnähe,79784075,Doris,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.46775,-0.32819,Entire home/apt,500,50,0,,,1,269,0,
1170723530803123265,超大海景房空调房私享独立阳台光线充足视野好。多条公交线路直达市中心！靠近足球场！,580684933,Baohui,ALGIROS,LA CARRASCA,39.478061596696925,-0.35241443663835526,Private room,36,1,10,2024-09-06,2.91,5,5,10,
1170736437272969264,Nice cozy room,579344672,Radu Mihail,POBLATS MARITIMS,NATZARET,39.45020378887769,-0.33453899836057815,Private room,54,1,2,2024-07-16,0.90,2,264,2,
1170764132009555656,"Apartament Beach 3Room 2bth, ac wifi",211991268,ValenciaGUEST,POBLATS MARITIMS,LA MALVA-ROSA,39.47994,-0.32585,Entire home/apt,100,1,11,2024-08-25,3.55,83,11,11,
1170820135204024143,"tu mejor zona 
tu mejor estadía",581221553,Rafael,CAMINS AL GRAU,AIORA,39.467398625406474,-0.3488806664359974,Private room,50,1,0,,,1,269,0,
1170840218333515244,带空调和独立阳台的宽敞房间。楼下三个超市酒吧多条公交线路抵达市区和海边,580684933,Baohui,ALGIROS,LA CARRASCA,39.4780617,-0.3524143,Private room,44,1,10,2024-08-24,2.94,5,41,10,
1170925805629971621,Casa La Playa Del Saler Cerca Del Parque Albufera,361974031,Patrick,POBLATS DEL SUD,EL SALER,39.38251,-0.33231,Entire home/apt,113,1,5,2024-08-25,1.56,5,10,5,
1170925881483712656,The Trafalgar Apartment 01 by Florit Flats,579175749,Marta,CAMINS AL GRAU,LA CREU DEL GRAU,39.461900114473465,-0.34472711947978585,Entire home/apt,133,1,2,2024-09-14,0.59,3,302,2,VT-55177-V
1170933099646009574,Apart Valencia «В»,15704875,Antonio,CAMINS AL GRAU,ALBORS,39.46928,-0.3489,Entire home/apt,101,2,17,2024-09-08,5.00,5,162,17,VT-55478-V
1170935760344384388,The Trafalgar Apartment 02 by Florit Flats,579175749,Marta,CAMINS AL GRAU,LA CREU DEL GRAU,39.46329,-0.3451,Entire home/apt,130,1,2,2024-08-28,0.90,3,313,2,VT-55178-V
1170945243293047896,Penthouse in Russafa,514226051,Jesus,L'EIXAMPLE,RUSSAFA,39.4615,-0.37298,Entire home/apt,,14,0,,,10,4,0,
1170949559421381685,Apart Valencia ! А,15704875,Antonio,ALGIROS,CIUTAT JARDI,39.47078296359259,-0.3471640985744556,Entire home/apt,100,1,14,2024-08-08,4.12,5,74,14,VT-55478-V
1170954751617615335,The Trafalgar Apartment 03 by Florit Flats,579175749,Marta,CAMINS AL GRAU,AIORA,39.46346784553465,-0.3436626963862768,Entire home/apt,115,1,1,2024-07-18,0.48,3,301,1,VT-55179-V
1170956911529257766,Stunning 2 bedroom apartment near Turia Park,514226051,Jesus,EXTRAMURS,EL BOTANIC,39.47677,-0.38663,Entire home/apt,,14,0,,,10,0,0,
1171054243427697745,Apartamento acogedor en Valencia,354778384,Pilar,L'OLIVERETA,NOU MOLES,39.4713212,-0.3945976,Entire home/apt,88,4,6,2024-08-25,2.25,1,12,6,
1171070431695186123,Bedroom great location,581321443,Emilia,CAMINS AL GRAU,PENYA-ROJA,39.45991612946082,-0.3442939314616723,Private room,,3,0,,,2,0,0,
1171091007622441790,Cerca del centro y el parque  central 10 minutos,581307491,Svetoslav,QUATRE CARRERES,MALILLA,39.45270439999999,-0.3791198,Private room,30,7,0,,,2,177,0,
1171112503174076619,loft valencia en corts- porvenir,505036561,Adriana,QUATRE CARRERES,EN CORTS,39.45653721622207,-0.37112150044761105,Entire home/apt,87,1,10,2024-09-13,3.41,32,57,10,
1171150024649409291,proche mer 3 chbr,581353162,Coralie,POBLATS MARITIMS,LA MALVA-ROSA,39.482945,-0.3271036,Entire home/apt,,5,13,2024-08-30,3.86,1,0,13,
1171166629805541393,Chalet  El Saler,581356305,Jorge,POBLATS DEL SUD,EL SALER,39.38467176942138,-0.33248550052489945,Entire home/apt,248,2,0,,,1,364,0,
1171199023883049695,Luxury Apartment w/ Patio and Balcony - City Hall,68575885,Fabiola,CIUTAT VELLA,EL MERCAT,39.472659579401906,-0.37736911029033043,Entire home/apt,174,1,18,2024-09-06,5.74,1,28,18,Z0697614Y
1171251074419598349,Habitación con balcón privado,158544334,Inmaculada,L'EIXAMPLE,RUSSAFA,39.45927587474493,-0.372110254740013,Private room,55,1,0,,,1,8,0,
1171266477937598925,Comodidad y Encanto en Valencia (parejas),401994647,Marina,LA SAIDIA,MARXALENES,39.48498,-0.38078,Entire home/apt,86,2,1,2024-08-13,0.81,2,107,1,VT-54464-T
1171404811165040747,Adosado en el Carmen,123160301,Place Your Place,CIUTAT VELLA,EL CARME,39.48027419588891,-0.3799838572740555,Entire home/apt,115,28,1,2024-08-10,0.75,62,128,1,
1171416494742629187,Habitación doble junto al mar (5),316053455,Purificacion,POBLATS MARITIMS,EL GRAU,39.46099684374972,-0.3335068094452496,Private room,44,3,7,2024-09-05,2.33,5,145,7,
1171461238962850649,Room with Balcony Near Beach,264879786,Zoryana,POBLATS MARITIMS,LA MALVA-ROSA,39.48031,-0.32805,Private room,39,3,11,2024-08-31,4.23,2,249,11,
1171461838430832262,Bien Ubicado y Grande - Estancias de Temporada,23071733,Joan Vicent,CAMINS AL GRAU,ALBORS,39.46661777809181,-0.35426964095853586,Entire home/apt,130,14,0,,,14,50,0,
1171498497859991076,Sunny Suit Apartment,576097773,Serhii,CIUTAT VELLA,SANT FRANCESC,39.47049222942039,-0.37214238211413725,Entire home/apt,98,2,14,2024-09-08,4.29,7,55,14,
1171500691042955861,Family Apartment on Port Avenue,451955537,Ting,CAMINS AL GRAU,ALBORS,39.46613573911447,-0.35140205912719075,Entire home/apt,76,1,2,2024-08-20,0.91,1,333,2,
1171516692445465153,海滨附近的优质房源适合1-2人居住干净整洁交通便利温馨的住所。附近多条公交线路和地铁通过市中心,580684933,Baohui,ALGIROS,LA CARRASCA,39.4780617,-0.3524143,Private room,32,1,12,2024-08-23,3.43,5,81,12,
1171530120316811668,Luxury Grand Apartments,576097773,Serhii,QUATRE CARRERES,LA FONTETA S.LLUIS,39.44409733614526,-0.3680771719083459,Entire home/apt,112,2,7,2024-09-07,2.21,7,78,7,
1171558693468154204,Bel appartement à Valence,16797307,Ludivine,POBLATS MARITIMS,LA MALVA-ROSA,39.483236657757715,-0.3277786821126938,Private room,69,1,0,,,2,269,0,
1171595386157098753,Siéntete como en casa.,148524877,Harmanjot,BENICALAP,BENICALAP,39.48989578146295,-0.3852684795856476,Entire home/apt,120,1,10,2024-08-24,4.00,1,347,10,
1171614539484841636,Private room in a shared flat,581321443,Emilia,CAMINS AL GRAU,LA CREU DEL GRAU,39.46161,-0.34516,Private room,,2,5,2024-08-29,2.08,2,0,5,
1171615808919998749,Malvarrosa Flats A. Cozy apartment Malvarosa beach,55180544,Diana,POBLATS MARITIMS,LA MALVA-ROSA,39.4799462,-0.3313064,Entire home/apt,86,3,4,2024-09-08,2.93,1,260,4,VT-56051-V
1171634762384301251,Favara Suites A by Concept Flats,24608456,Jaume,PATRAIX,PATRAIX,39.46065,-0.39311,Entire home/apt,116,1,9,2024-08-14,2.62,1,314,9,
1171729465993768936,"A 30 minutos andando del centro, cómodo y moderno.",581504221,Carlo Antonio,RASCANYA,TORREFIEL,39.49556662716135,-0.3767777037048403,Entire home/apt,123,2,17,2024-09-12,6.37,1,162,17,
1171747002079604431,Luminoso apartamento para 6 pax,94456786,Andrea,CAMINS AL GRAU,AIORA,39.46735,-0.3494,Entire home/apt,,3,3,2024-08-24,1.67,12,0,3,
1171758761870343116,Family-friendly apartment next to the park,44450805,Sergio,BENICALAP,CIUTAT FALLERA,39.49672,-0.39803,Entire home/apt,,6,0,,,35,0,0,
1171765983222645814,"Room in Building from 1842, in El Carmen",40971576,Eduardo,CIUTAT VELLA,LA SEU,39.477962205242456,-0.37294717796467647,Private room,46,1,19,2024-09-16,6.55,5,64,19,
1171805340014284014,piso mágico,269540677,Nicoleta,CAMPANAR,CAMPANAR,39.4839787,-0.3987295,Entire home/apt,150,2,2,2024-07-24,0.81,4,85,2,
1171822513477305429,Valencia Verano Habitación,158293171,Guillermo,ALGIROS,L'AMISTAT,39.47246629440614,-0.3508513331005395,Private room,,1,1,2024-06-08,0.29,2,0,1,
1171876724033093446,Hermoso piso en el Cabanyal,565900104,Juan Miguel,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.4689234131177,-0.33081953601363645,Entire home/apt,114,1,13,2024-09-15,4.43,3,341,13,
1172053284082579388,Hab. En el barrio de barrio de Albors R0454,357946540,Enter,ALGIROS,L'AMISTAT,39.47159985184318,-0.3525285246345528,Private room,17,33,0,,,5,75,0,
1172069232980874101,Hab. En el barrio de barrio de Albors R0455,357946540,Enter,EL PLA DEL REAL,MESTALLA,39.47225082114111,-0.35443989012109983,Private room,19,33,0,,,5,186,0,
1172073835290632293,Hab. En el barrio de barrio de Albors R0456,357946540,Enter,EL PLA DEL REAL,MESTALLA,39.472259724745115,-0.3542172195025515,Private room,19,33,1,2024-08-31,1,5,263,1,
1172077669209891130,Hab. En el barrio de barrio de Albors R0457,357946540,Enter,ALGIROS,L'AMISTAT,39.47241,-0.35242,Private room,19,33,0,,,5,196,0,
1172147697272397643,En el corazón de Valencia,3859309,Cristina,CIUTAT VELLA,SANT FRANCESC,39.47126541460218,-0.374300764380412,Entire home/apt,105,2,7,2024-09-08,2.59,1,223,7,
1172169320457349877,Spacious Sunny Flat by City of Arts and Sciences,163139642,Miguel,QUATRE CARRERES,NA ROVELLA,39.45559515603338,-0.36162961861070464,Entire home/apt,68,1,6,2024-09-14,2.65,6,25,6,
1172257134099138128,Apartamento en El Perellonet,313915782,Maria,POBLATS DEL SUD,EL PERELLONET,39.308416286572225,-0.2971425745183835,Entire home/apt,109,5,1,2024-08-24,1,1,230,1,
1172271924749141122,Mi zona de descanso,580162767,Dirk,EL PLA DEL REAL,MESTALLA,39.466119038647236,-0.35736733690995537,Entire home/apt,90,2,13,2024-09-16,4.11,6,164,13,
1172281380302969106,Habitación matrimonial,416201421,Ivan,QUATRE CARRERES,NA ROVELLA,39.45083,-0.37065,Private room,50,1,2,2024-08-27,1.20,4,266,2,
1172317754025083639,Apartamentos 1240,577500659,Maria Eugenia,EXTRAMURS,EL BOTANIC,39.47469352180244,-0.3863771479428863,Entire home/apt,138,2,0,,,1,197,0,5945906
1172340547885708696,Habitación acogedora Mestalla,212604783,Giuliana Valentina,EL PLA DEL REAL,CIUTAT UNIVERSITARIA,39.477094236912286,-0.35676464438438416,Private room,50,1,1,2024-06-09,0.29,1,229,1,
1172418668282856720,Abitacion cerca del centro y parque central,581307491,Svetoslav,QUATRE CARRERES,MALILLA,39.45305,-0.37945,Private room,30,12,0,,,2,177,0,
1172448616125516977,Piso espectacular,142348833,Lachezar,EL PLA DEL REAL,MESTALLA,39.46806336280094,-0.3568983750975011,Entire home/apt,60,33,0,,,3,210,0,
1172479920209776282,habitación privada 5 personas,578880443,Hennadii,QUATRE CARRERES,EN CORTS,39.45704,-0.37264,Private room,54,1,1,2024-06-27,0.36,5,262,1,
1172542307483782013,Habitación compartida,581741979,Luz Estella,CAMINS AL GRAU,ALBORS,39.46718103247621,-0.3539804668094563,Private room,,1,3,2024-09-14,1.27,1,0,3,
1172603463800483730,"Apartment from 1842, in  El Carmen",40971576,Eduardo,CIUTAT VELLA,EL CARME,39.47824,-0.37853,Entire home/apt,,2,15,2024-08-27,4.95,5,0,15,
1172623136785225711,Room in historic building from 1842,40971576,Eduardo,CIUTAT VELLA,EL CARME,39.47756256136705,-0.37744012371466973,Private room,46,1,11,2024-08-29,3.98,5,22,11,
1172639043095456619,Historical Building from 1842,40971576,Eduardo,CIUTAT VELLA,EL CARME,39.479832936423435,-0.37704218340202805,Entire home/apt,,2,16,2024-09-03,5.05,5,0,16,
1172895403780902787,Bien Ubicado y Equipado - Estancias de Temporada,23071733,Joan Vicent,CAMINS AL GRAU,CAMI FONDO,39.466256741786324,-0.35475064793870215,Entire home/apt,119,14,0,,,14,50,0,
1172962898408782757,The Trafalgar Apartment 06 by Florit Flats,581438304,Marta,CAMINS AL GRAU,LA CREU DEL GRAU,39.46192,-0.34346,Entire home/apt,125,1,2,2024-08-29,2,2,323,2,VT-55182-V
1172969547107977164,Habitación con pequeño balcón,423845704,Agustín,EXTRAMURS,LA ROQUETA,39.4638069798437,-0.37940480808202653,Private room,30,3,3,2024-07-24,1.06,4,219,3,
1172969689949700472,The Trafalgar Apartment 05 by Florit Flats,581438304,Marta,CAMINS AL GRAU,LA CREU DEL GRAU,39.46170898034419,-0.343456736097537,Entire home/apt,137,1,0,,,2,331,0,VT-55181-V
1173035007920573853,Apartment in El Carmen,40971576,Eduardo,CIUTAT VELLA,EL CARME,39.47930407192431,-0.37853599608701005,Entire home/apt,,2,18,2024-09-08,6.28,5,0,18,
1173057714276558962,Habitación en Zona Céntrica,869754,Aline,EXTRAMURS,EL BOTANIC,39.475223418452465,-0.3850758301610779,Private room,45,1,25,2024-09-04,7.50,1,0,25,
1173078157859542064,Relax 2,529482650,E Marina,EL PLA DEL REAL,MESTALLA,39.4657299,-0.3572567,Private room,53,1,4,2024-08-31,2.00,2,76,4,
1173089157521103814,Habitación con baño privado 1,575351368,Pablo Vicente,POBLATS MARITIMS,LA MALVA-ROSA,39.47867361355506,-0.32830198327263443,Private room,47,1,9,2024-08-31,3.07,4,77,9,
1173138955456465565,Habitación amplia para mujer,192131659,Marcos,PATRAIX,PATRAIX,39.46387,-0.38886,Private room,28,1,0,,,3,269,0,
1173170057558021474,Apartamento cerca de la playa,573603532,Carla,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.4633528,-0.3311657,Entire home/apt,250,1,0,,,3,15,0,
1173237036094760679,Alquilo habitación+ WC privado,581930305,Maria Jesus,CAMINS AL GRAU,AIORA,39.465208772708,-0.3487454642366422,Private room,49,2,8,2024-09-16,3.29,1,150,8,
1173295052820794877,Apart Valencia Gran Equipo !,15704875,Antonio,ALGIROS,CIUTAT JARDI,39.47070080490363,-0.34859023638699654,Entire home/apt,350,1,1,2024-08-04,0.65,5,258,1,VT-55478-V
1173351867320277579,Penthouse Centro de Valencia,207576213,Pablo,L'EIXAMPLE,EL PLA DEL REMEI,39.46905,-0.36623,Entire home/apt,116,2,2,2024-08-31,1.43,1,69,2,
1173672700061730043,The Trafalgar Apartment 07 by Florit Flats,581636302,Marta,CAMINS AL GRAU,LA CREU DEL GRAU,39.46310285096713,-0.3452269515998113,Entire home/apt,129,1,1,2024-08-29,1,1,313,1,VT-55183-V
1173772707631508644,"Apartamento
en la ciudad de Valencia",580681890,Yamileth,L'OLIVERETA,NOU MOLES,39.47016,-0.40404,Entire home/apt,110,2,6,2024-09-15,2.40,1,38,6,
1173823962794166322,Apartment Malvarrosa II,154048802,René,POBLATS MARITIMS,LA MALVA-ROSA,39.480932,-0.329117,Entire home/apt,,4,4,2024-08-22,1.90,32,0,4,
1173831154349791290,Apartamento cerca de la playa,582075092,Sergio,POBLATS MARITIMS,BETERO,39.46938406677059,-0.3379639748715488,Entire home/apt,79,15,8,2024-08-21,2.67,3,67,8,
1173844106413227094,Apartment Valencia,581538490,Antonius,PATRAIX,SAFRANAR,39.4594293,-0.3941055,Entire home/apt,129,2,0,,,1,327,0,
1173846816217803395,Almar 52 Apartamento 1 dormitorio Mar,308967204,Coroa Gestion,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.46603195250618,-0.32465870610534864,Entire home/apt,999,1,0,,,24,260,0,
1173943719818027540,"Rualva Flats,Convento with patio",129996041,Marcos,EXTRAMURS,LA ROQUETA,39.46482411442043,-0.38074350866237155,Entire home/apt,132,4,5,2024-08-29,1.60,11,122,5,
1173992523446503547,Habitación amplia y céntrica,580941410,Sonia,PATRAIX,PATRAIX,39.46637193348498,-0.39188838526039815,Private room,,1,0,,,1,365,0,
1174053770703534863,Cozy room with work space,507425154,Carmen,QUATRE CARRERES,EN CORTS,39.45471336457459,-0.3732297196984291,Private room,39,1,11,2024-09-09,4.46,2,348,11,
1174324114943044227,Cozy apartment in Russafa,575857486,Jaime,L'EIXAMPLE,RUSSAFA,39.46356265411223,-0.3735694640882276,Entire home/apt,214,2,0,,,1,256,0,
1174535856327163404,Habitación muy económica. En piso tranquilo,348884251,Pablo,RASCANYA,TORREFIEL,39.49156,-0.37778,Private room,19,3,7,2024-09-01,2.59,4,114,7,
1174668089584526632,Con vistas a l’Albufera.,399678021,Pere,POBLATS DEL SUD,EL SALER,39.35322804708457,-0.32362745774247714,Entire home/apt,120,15,0,,,3,365,0,
1174683400183110980,cerca de La Ciudad de la Ciencia,542741405,Selaini,QUATRE CARRERES,NA ROVELLA,39.45607771090931,-0.36110895713836694,Private room,50,1,12,2024-09-08,3.64,1,9,12,
1174701197021550811,Room Valencia 1 (15 min beach),341386847,Belizario,BENIMACLET,BENIMACLET,39.48409,-0.35764,Private room,50,1,2,2024-08-19,1.03,2,165,2,
1175264760306063670,Habitación doble en la playa con balcón,567226794,Malva,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.46616223519676,-0.32776594161987305,Private room,37,2,7,2024-07-08,2.16,2,9,7,
1175320855567156676,Beautiful Double bedroom 4mins walk from Ruzafa!,153916681,Kevin,QUATRE CARRERES,EN CORTS,39.455755799276474,-0.3705806153276406,Private room,64,1,0,,,1,365,0,
1175349075775172290,"Chic studio Palm Dreams C, entre playa y centro C",3397546,Olga,ALGIROS,L'ILLA PERDUDA,39.4682924,-0.3413598,Entire home/apt,97,2,8,2024-09-09,2.53,8,222,8,
1175366426478935334,Ruzafa´s Gate 2,582467242,Isan Exteak,QUATRE CARRERES,EN CORTS,39.4570507,-0.3715479,Entire home/apt,84,2,0,,,4,240,0,
1175418736130045084,Ruzafa´s Gate 4,582467242,Isan Exteak,QUATRE CARRERES,EN CORTS,39.4570507,-0.3715479,Entire home/apt,84,2,1,2024-08-05,0.67,4,230,1,
